sku,descripcion,sistema,componente,proveedor_principal,lead_time_dias_promedio,costo_unitario_clp,stock_actual,stock_minimo,criticidad,rotacion,activo,updated_at
REP-0861,Filtro de cabina para camioneta,Climatización,,No indicado,2.0,11000.0,1.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-0862,Filtro de cabina para camión liviano,Climatización,,No indicado,2.0,16000.0,1.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-0863,Filtro de cabina para camión pesado,Climatización,,No indicado,2.0,27000.0,1.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-0864,Filtro de cabina para van,Climatización,,No indicado,2.0,12000.0,1.0,0.0,baja,alta,True,2026-05-22 20:41:10.387996
REP-0866,Filtro secador de aire acondicionado para bus,Climatización,,No indicado,3.0,40000.0,7.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0867,Filtro secador de aire acondicionado para camioneta,Climatización,,No indicado,3.0,22000.0,7.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0868,Filtro secador de aire acondicionado para camión liviano,Climatización,,No indicado,3.0,32000.0,7.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0869,Filtro secador de aire acondicionado para camión pesado,Climatización,,No indicado,3.0,54000.0,7.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0870,Filtro secador de aire acondicionado para van,Climatización,,No indicado,3.0,24000.0,7.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0871,Ventilador de habitáculo para auto liviano,Climatización,,No indicado,4.0,45000.0,7.0,6.0,baja,baja,True,2026-05-22 20:41:10.387996
REP-0872,Ventilador de habitáculo para bus,Climatización,,No indicado,4.0,99000.0,7.0,6.0,baja,baja,True,2026-05-22 20:41:10.387996
REP-0873,Ventilador de habitáculo para camioneta,Climatización,,No indicado,4.0,56000.0,7.0,6.0,baja,baja,True,2026-05-22 20:41:10.387996
REP-0874,Ventilador de habitáculo para van,Climatización,,No indicado,4.0,61000.0,7.0,6.0,baja,baja,True,2026-05-22 20:41:10.387996
REP-0875,Válvula de expansión de aire acondicionado para auto liviano,Climatización,,No indicado,4.0,22000.0,7.0,6.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0893,Aceite de motor 20W-50 mineral para auto liviano,Lubricación,,No indicado,2.0,23000.0,1.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0894,Aceite de motor 20W-50 mineral para bus,Lubricación,,No indicado,2.0,51000.0,1.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0895,Aceite de motor 20W-50 mineral para camioneta,Lubricación,,No indicado,2.0,29000.0,1.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0910,Bomba de aceite para van,Lubricación,,No indicado,5.0,81000.0,3.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0911,Cárter de aceite para auto liviano,Lubricación,,No indicado,5.0,90000.0,3.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0912,Cárter de aceite para bus,Lubricación,,No indicado,5.0,200000.0,3.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0913,Cárter de aceite para camioneta,Lubricación,,No indicado,5.0,110000.0,3.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0914,Cárter de aceite para van,Lubricación,,No indicado,5.0,120000.0,3.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0915,Filtro de aceite para auto liviano,Lubricación,,No indicado,2.0,6000.0,3.0,2.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0916,Filtro de aceite para bus,Lubricación,,No indicado,2.0,13000.0,3.0,2.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0918,Filtro de aceite para camión liviano,Lubricación,,No indicado,2.0,11000.0,3.0,2.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0919,Filtro de aceite para camión pesado,Lubricación,,No indicado,2.0,18000.0,3.0,2.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0920,Filtro de aceite para van,Lubricación,,No indicado,2.0,8000.0,3.0,2.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0921,Airbag de conductor para auto liviano,Seguridad,,No indicado,5.0,250000.0,3.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0922,Airbag de conductor para bus,Seguridad,,No indicado,5.0,550000.0,3.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0923,Airbag de conductor para camioneta,Seguridad,,No indicado,5.0,310000.0,3.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0924,Airbag de conductor para camión liviano,Seguridad,,No indicado,5.0,450000.0,3.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0925,Airbag de conductor para camión pesado,Seguridad,,No indicado,5.0,750000.0,3.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0927,Airbag de pasajero para auto liviano,Seguridad,,No indicado,5.0,260000.0,21.0,20.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0929,Airbag de pasajero para camioneta,Seguridad,,No indicado,5.0,325000.0,11.0,10.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0943,Pretensor de cinturón de seguridad para camión pesado,Seguridad,,No indicado,5.0,270000.0,21.0,20.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0950,Sensor CKP de posición de cigüeñal para camión pesado,Sensores y electrónica,,No indicado,3.0,90000.0,26.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0951,Sensor CKP de posición de cigüeñal para van,Sensores y electrónica,,No indicado,3.0,40000.0,26.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0952,Sensor CMP de posición de árbol de levas para auto liviano,Sensores y electrónica,,No indicado,3.0,32000.0,26.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0953,Sensor CMP de posición de árbol de levas para bus,Sensores y electrónica,,No indicado,3.0,70000.0,26.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0954,Sensor CMP de posición de árbol de levas para camioneta,Sensores y electrónica,,No indicado,3.0,40000.0,26.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0955,Sensor CMP de posición de árbol de levas para camión liviano,Sensores y electrónica,,No indicado,3.0,58000.0,26.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0956,Sensor CMP de posición de árbol de levas para camión pesado,Sensores y electrónica,,No indicado,3.0,96000.0,26.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0957,Sensor CMP de posición de árbol de levas para van,Sensores y electrónica,,No indicado,3.0,43000.0,26.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0958,Sensor MAF de flujo de aire para auto liviano,Sensores y electrónica,,No indicado,4.0,45000.0,26.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0959,Sensor MAF de flujo de aire para bus,Sensores y electrónica,,No indicado,4.0,99000.0,26.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0960,Sensor MAF de flujo de aire para camioneta,Sensores y electrónica,,No indicado,4.0,56000.0,26.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0961,Sensor MAF de flujo de aire para camión liviano,Sensores y electrónica,,No indicado,4.0,81000.0,26.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0962,Sensor MAF de flujo de aire para camión pesado,Sensores y electrónica,,No indicado,4.0,135000.0,26.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0963,Sensor MAF de flujo de aire para van,Sensores y electrónica,,No indicado,4.0,61000.0,26.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0964,Sensor MAP de presión absoluta para auto liviano,Sensores y electrónica,,No indicado,4.0,35000.0,26.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0965,Sensor MAP de presión absoluta para bus,Sensores y electrónica,,No indicado,4.0,77000.0,26.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0966,Sensor MAP de presión absoluta para camioneta,Sensores y electrónica,,No indicado,4.0,44000.0,26.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0967,Sensor MAP de presión absoluta para camión liviano,Sensores y electrónica,,No indicado,4.0,63000.0,26.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0968,Sensor MAP de presión absoluta para camión pesado,Sensores y electrónica,,No indicado,4.0,105000.0,26.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0969,Sensor MAP de presión absoluta para van,Sensores y electrónica,,No indicado,4.0,47000.0,26.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0970,Sensor TPS de posición de acelerador para auto liviano,Sensores y electrónica,,No indicado,4.0,30000.0,26.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0971,Sensor TPS de posición de acelerador para bus,Sensores y electrónica,,No indicado,4.0,66000.0,26.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-1040,Aceite de diferencial 80W-90 para bus,Tren trasero,,No indicado,2.0,42000.0,4.0,3.0,media,media,True,2026-05-22 20:41:10.387996
REP-1041,Aceite de diferencial 80W-90 para camioneta,Tren trasero,,No indicado,2.0,24000.0,4.0,3.0,media,media,True,2026-05-22 20:41:10.387996
REP-1042,Aceite de diferencial 80W-90 para camión liviano,Tren trasero,,No indicado,2.0,34000.0,4.0,3.0,media,media,True,2026-05-22 20:41:10.387996
REP-1043,Aceite de diferencial 80W-90 para camión pesado,Tren trasero,,No indicado,2.0,57000.0,4.0,3.0,media,media,True,2026-05-22 20:41:10.387996
REP-1044,Aceite de diferencial 80W-90 para van,Tren trasero,,No indicado,2.0,26000.0,4.0,3.0,media,media,True,2026-05-22 20:41:10.387996
REP-0917,Filtro de aceite para camioneta,Lubricación,,No indicado,2.0,7500.0,0.0,2.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0139,Sensor ABS delantero para bus,Sistema de frenos,,No indicado,3.0,62000.0,11.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0025,Caliper de freno delantero izquierdo para auto liviano,Sistema de frenos,,No indicado,4.0,65000.0,56.0,55.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0060,Filtro hidráulico,Sistema Hidráulico,,No indicado,30.0,65000.0,7.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0087,Disco de freno trasero para bus,Sistema de frenos,,No indicado,2.0,71000.0,3.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0030,Caliper de freno delantero izquierdo para camioneta,Sistema de frenos,,No indicado,4.0,81000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0016,Radiador cobre aluminio,Sistema de Enfriamiento,,No indicado,30.0,95000.0,8.0,7.0,media,media,True,2026-05-22 20:41:10.387996
REP-0035,Caliper de freno delantero izquierdo para van,Sistema de frenos,,No indicado,4.0,88000.0,9.0,8.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0070,Sello de diferencial,Transmisión,,No indicado,30.0,85000.0,5.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0043,Caliper de freno trasero derecho para camión liviano,Sistema de frenos,,No indicado,4.0,110000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0031,Caliper de freno delantero izquierdo para camión liviano,Sistema de frenos,,No indicado,4.0,115000.0,55.0,54.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0040,Caliper de freno trasero derecho para bus,Sistema de frenos,,No indicado,4.0,135000.0,9.0,8.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0026,Disco de freno frontal,Sistema de Frenos,,No indicado,30.0,110000.0,5.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0051,Barra estabilizadora,Sistema de Suspensión,,No indicado,30.0,145000.0,7.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0027,Caliper de freno delantero izquierdo para bus,Sistema de frenos,,No indicado,4.0,145000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0050,Motor de arranque,Sistema Eléctrico,,No indicado,30.0,165000.0,5.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0076,Kit limpieza inyectores motor,Motor,,No indicado,30.0,145000.0,5.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0033,Caliper de freno delantero izquierdo para camión pesado,Sistema de frenos,,No indicado,4.0,195000.0,9.0,8.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0028,Embrague completo,Transmisión,,No indicado,30.0,380000.0,5.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0003,Bomba central de freno para bus,Sistema de frenos,,No indicado,4.0,105000.0,9.0,8.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0005,Bomba central de freno para camioneta,Sistema de frenos,,No indicado,4.0,60000.0,6.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0006,Pastilla de freno frontal derecha,Sistema de Frenos,,No indicado,30.0,45000.0,9.0,8.0,media,media,True,2026-05-22 20:41:10.387996
REP-0007,Bomba central de freno para camión liviano,Sistema de frenos,,No indicado,4.0,86000.0,9.0,8.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0008,Sello de transmisión,Transmisión,,No indicado,30.0,120000.0,9.0,8.0,media,media,True,2026-05-22 20:41:10.387996
REP-0009,Batería 12V 100Ah,Sistema Eléctrico,,No indicado,30.0,125000.0,6.0,5.0,media,media,True,2026-05-22 20:41:10.387996
REP-0010,Bomba central de freno para camión pesado,Sistema de frenos,,No indicado,4.0,145000.0,6.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0011,Amortiguador hidráulico frontal,Sistema de Suspensión,,No indicado,30.0,150000.0,6.0,5.0,media,media,True,2026-05-22 20:41:10.387996
REP-0012,Bomba central de freno para van,Sistema de frenos,,No indicado,4.0,65000.0,6.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0013,Bujía estándar,Motor,,No indicado,30.0,8000.0,6.0,5.0,media,media,True,2026-05-22 20:41:10.387996
REP-0014,Caliper de freno delantero derecho para auto liviano,Sistema de frenos,,No indicado,4.0,65000.0,6.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0001,Bomba central de freno para auto liviano,Sistema de frenos,,No indicado,4.0,48000.0,25.0,22.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0002,Filtro de aire estándar,Motor,,No indicado,30.0,15000.0,10.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0022,Caliper de freno delantero derecho para camión pesado,Sistema de frenos,,No indicado,4.0,195000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0023,Caliper de freno delantero derecho para van,Sistema de frenos,,No indicado,4.0,88000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0024,Cigüeñal rectificado,Motor,,No indicado,30.0,450000.0,8.0,1.0,media,media,True,2026-05-22 20:41:10.387996
REP-0029,Alternador 12V 120A,Sistema Eléctrico,,No indicado,30.0,275000.0,5.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0032,Resorte trasero reforzado,Sistema de Suspensión,,No indicado,30.0,82500.0,75.0,50.0,media,media,True,2026-05-22 20:41:10.387996
REP-0036,Termostato 85°C,Sistema de Enfriamiento,,No indicado,30.0,95000.0,33.0,25.0,media,media,True,2026-05-22 20:41:10.387996
REP-0045,Caliper de freno trasero derecho para camión pesado,Sistema de frenos,,No indicado,4.0,185000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0046,Cilindro maestro de frenos,Sistema de Frenos,,No indicado,30.0,195000.0,5.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0048,Caliper de freno trasero derecho para van,Sistema de frenos,,No indicado,4.0,84000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0049,Caliper de freno trasero izquierdo para auto liviano,Sistema de frenos,,No indicado,4.0,62000.0,5.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0069,Cilindro de rueda trasero para camión pesado,Sistema de frenos,,No indicado,3.0,54000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0071,Cable eléctrico calibre 6,Sistema Eléctrico,,No indicado,30.0,5500.0,5.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0072,Cilindro de rueda trasero para van,Sistema de frenos,,No indicado,3.0,24000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0073,Disco de freno delantero para auto liviano,Sistema de frenos,,No indicado,2.0,34000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0074,Punta de eje,Sistema de Suspensión,,No indicado,30.0,87500.0,5.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0075,Disco de freno delantero para bus,Sistema de frenos,,No indicado,2.0,75000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0034,Turbocompresor reparado,Motor,,No indicado,30.0,185000.0,9.0,8.0,media,media,True,2026-05-22 20:41:10.387996
REP-0163,Zapatas de freno traseras para auto liviano,Sistema de frenos,,No indicado,3.0,28000.0,25.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0164,Zapatas de freno traseras para bus,Sistema de frenos,,No indicado,3.0,62000.0,25.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0165,Zapatas de freno traseras para camioneta,Sistema de frenos,,No indicado,3.0,35000.0,23.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0166,Zapatas de freno traseras para camión liviano,Sistema de frenos,,No indicado,3.0,50000.0,25.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0167,Zapatas de freno traseras para camión pesado,Sistema de frenos,,No indicado,3.0,84000.0,23.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0168,Zapatas de freno traseras para van,Sistema de frenos,,No indicado,3.0,38000.0,23.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0195,Correa de distribución para camioneta,Motor,,No indicado,2.0,15000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0196,Correa de distribución para camión liviano,Motor,,No indicado,2.0,22000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0197,Correa de distribución para camión pesado,Motor,,No indicado,2.0,36000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0198,Correa de distribución para van,Motor,,No indicado,2.0,16000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0199,Empaquetadura de culata para auto liviano,Motor,,No indicado,60.0,38000.0,16.0,4.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0200,Empaquetadura de culata para bus,Motor,,No indicado,60.0,84000.0,16.0,4.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0201,Empaquetadura de culata para camioneta,Motor,,No indicado,60.0,48000.0,5.0,4.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0202,Empaquetadura de culata para camión liviano,Motor,,No indicado,60.0,68000.0,16.0,4.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0203,Empaquetadura de culata para camión pesado,Motor,,No indicado,60.0,115000.0,5.0,4.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0204,Empaquetadura de culata para van,Motor,,No indicado,60.0,51000.0,5.0,4.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0205,Filtro de aire para auto liviano,Motor,,No indicado,2.0,7000.0,5.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0206,Filtro de aire para bus,Motor,,No indicado,2.0,15000.0,5.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0207,Filtro de aire para camioneta,Motor,,No indicado,2.0,9000.0,5.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0217,Rodamiento auxiliar de correa de distribución para auto liviano,Motor,,No indicado,3.0,18000.0,21.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0218,Rodamiento auxiliar de correa de distribución para bus,Motor,,No indicado,3.0,40000.0,21.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0219,Rodamiento auxiliar de correa de distribución para camioneta,Motor,,No indicado,3.0,22000.0,98.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0226,Soporte de motor derecho para camión liviano,Motor,,No indicado,4.0,81000.0,5.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0227,Soporte de motor derecho para camión pesado,Motor,,No indicado,4.0,135000.0,5.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0228,Soporte de motor derecho para van,Motor,,No indicado,4.0,61000.0,5.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0229,Soporte de motor izquierdo para auto liviano,Motor,,No indicado,4.0,45000.0,5.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0230,Soporte de motor izquierdo para camioneta,Motor,,No indicado,4.0,56000.0,5.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0231,Tensor de correa de accesorios para auto liviano,Motor,,No indicado,3.0,28000.0,60.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0232,Tensor de correa de accesorios para bus,Motor,,No indicado,3.0,62000.0,60.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0233,Tensor de correa de accesorios para camioneta,Motor,,No indicado,3.0,35000.0,60.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0234,Tensor de correa de accesorios para camión liviano,Motor,,No indicado,3.0,50000.0,60.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0235,Tensor de correa de accesorios para camión pesado,Motor,,No indicado,3.0,84000.0,60.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0236,Tensor de correa de accesorios para van,Motor,,No indicado,3.0,38000.0,60.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0237,Tensor de correa de distribución para auto liviano,Motor,,No indicado,3.0,16000.0,60.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0238,Tensor de correa de distribución para bus,Motor,,No indicado,3.0,35000.0,60.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0239,Tensor de correa de distribución para camioneta,Motor,,No indicado,3.0,20000.0,60.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0240,Tensor de correa de distribución para camión liviano,Motor,,No indicado,3.0,29000.0,60.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0241,Tensor de correa de distribución para camión pesado,Motor,,No indicado,3.0,48000.0,60.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0242,Tensor de correa de distribución para van,Motor,,No indicado,3.0,22000.0,60.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0243,Válvula PCV para auto liviano,Motor,,No indicado,3.0,12000.0,55.0,20.0,media,media,True,2026-05-22 20:41:10.387996
REP-0244,Válvula PCV para bus,Motor,,No indicado,3.0,26000.0,55.0,20.0,media,media,True,2026-05-22 20:41:10.387996
REP-0245,Válvula PCV para camioneta,Motor,,No indicado,3.0,15000.0,55.0,20.0,media,media,True,2026-05-22 20:41:10.387996
REP-0246,Válvula PCV para camión liviano,Motor,,No indicado,3.0,22000.0,55.0,20.0,media,media,True,2026-05-22 20:41:10.387996
REP-0247,Válvula PCV para camión pesado,Motor,,No indicado,3.0,36000.0,55.0,20.0,media,media,True,2026-05-22 20:41:10.387996
REP-0248,Válvula PCV para van,Motor,,No indicado,3.0,16000.0,55.0,20.0,media,media,True,2026-05-22 20:41:10.387996
REP-0249,Bomba de agua para auto liviano,Sistema de enfriamiento,,No indicado,2.0,24000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0250,Bomba de agua para bus,Sistema de enfriamiento,,No indicado,2.0,53000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0251,Bomba de agua para camioneta,Sistema de enfriamiento,,No indicado,2.0,30000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0252,Bomba de agua para camión liviano,Sistema de enfriamiento,,No indicado,2.0,43000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0253,Bomba de agua para camión pesado,Sistema de enfriamiento,,No indicado,2.0,72000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0254,Bomba de agua para van,Sistema de enfriamiento,,No indicado,2.0,32000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0255,Depósito de refrigerante para auto liviano,Sistema de enfriamiento,,No indicado,4.0,22000.0,5.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0256,Depósito de refrigerante para bus,Sistema de enfriamiento,,No indicado,4.0,48000.0,5.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0257,Depósito de refrigerante para camioneta,Sistema de enfriamiento,,No indicado,4.0,28000.0,5.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0258,Depósito de refrigerante para camión liviano,Sistema de enfriamiento,,No indicado,4.0,40000.0,5.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0259,Depósito de refrigerante para camión pesado,Sistema de enfriamiento,,No indicado,4.0,66000.0,5.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0260,Depósito de refrigerante para van,Sistema de enfriamiento,,No indicado,4.0,30000.0,5.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0261,Electroventilador de radiador para auto liviano,Sistema de enfriamiento,,No indicado,4.0,70000.0,16.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0262,Electroventilador de radiador para bus,Sistema de enfriamiento,,No indicado,4.0,155000.0,16.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0263,Electroventilador de radiador para camioneta,Sistema de enfriamiento,,No indicado,4.0,88000.0,16.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0264,Electroventilador de radiador para camión liviano,Sistema de enfriamiento,,No indicado,4.0,125000.0,16.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0265,Electroventilador de radiador para camión pesado,Sistema de enfriamiento,,No indicado,4.0,210000.0,16.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0266,Electroventilador de radiador para van,Sistema de enfriamiento,,No indicado,4.0,94000.0,16.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0267,Manguera inferior de radiador para auto liviano,Sistema de enfriamiento,,No indicado,3.0,16000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
