activo_id,fecha_corte,horizonte_dias,edad_dias,edad_anos,odometro_actual,horometro_actual,km_dia_promedio,horas_dia_promedio,dias_desde_ultima_ot,count_ot_30d,count_ot_90d,count_correctivas_30d,count_correctivas_90d,costo_total_30d,costo_total_90d,dias_ult_correctiva_motor,dias_ult_correctiva_frenos,dias_ult_correctiva_transmision,target,created_at,count_ot_7d,count_correctivas_7d,costo_total_7d,mtbf_90d
ACE-0721,2026-06-15,90,185.0,0.5065023956194388,14589.0,392.8,-1.0,-1.0,69.0,-1.0,1.0,-1.0,1.0,-1.0,1832000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0722,2026-06-15,90,1989.0,5.44558521560575,391074.0,10623.2,-1.0,-1.0,28.0,1.0,1.0,-1.0,-1.0,384000.0,384000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0723,2026-06-15,90,160.0,0.4380561259411362,7308.0,320.1,-1.0,-1.0,41.0,-1.0,1.0,-1.0,1.0,-1.0,1014000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0724,2026-06-15,90,3244.0,8.881587953456537,734323.0,21451.0,-1.0,-1.0,163.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0725,2026-06-15,90,819.0,2.242299794661191,101354.0,1612.4,-1.0,-1.0,422.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0726,2026-06-15,90,37.0,0.10130047912388775,100.0,100.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,300000.0,300000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,1,-1,300000.0,-1
ACE-0727,2026-06-15,90,3001.0,8.216290212183436,495617.0,18746.3,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1986049.9999999998,1986049.9999999998,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,1,1,1986050.0,-1
ACE-0728,2026-06-15,90,2040.0,5.585215605749487,553591.0,8718.8,-1.0,-1.0,103.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0729,2026-06-15,90,1683.0,4.607802874743326,520407.0,8402.3,-1.0,-1.0,29.0,1.0,3.0,1.0,2.0,1640000.0,3565000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0730,2026-06-15,90,509.0,1.3935660506502396,55796.0,3844.4,-1.0,-1.0,75.0,-1.0,2.0,-1.0,1.0,-1.0,2069000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0731,2026-06-15,90,3159.0,8.648870636550308,226396.0,12746.7,-1.0,-1.0,83.0,-1.0,1.0,-1.0,1.0,-1.0,2968000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0732,2026-06-15,90,2447.0,6.699520876112252,494006.0,11324.4,-1.0,-1.0,43.0,-1.0,4.0,-1.0,1.0,-1.0,3208000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0733,2026-06-15,90,2764.0,7.567419575633128,242379.0,13202.9,-1.0,-1.0,34.0,-1.0,1.0,-1.0,1.0,-1.0,1741000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0734,2026-06-15,90,3679.0,10.072553045859001,156981.0,13080.0,-1.0,-1.0,30.0,-1.0,1.0,-1.0,1.0,-1.0,1988000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0735,2026-06-15,90,64.0,0.17522245037645448,8181.0,157.3,-1.0,-1.0,28.0,1.0,1.0,-1.0,-1.0,543000.0,543000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0736,2026-06-15,90,3012.0,8.24640657084189,470124.0,13215.9,-1.0,-1.0,29.0,1.0,3.0,1.0,2.0,1025000.0,2941000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0737,2026-06-15,90,3501.0,9.585215605749486,747580.0,19362.3,-1.0,-1.0,278.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0738,2026-06-15,90,2867.0,7.8494182067077345,730388.0,14007.3,-1.0,-1.0,178.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0739,2026-06-15,90,134.0,0.3668720054757016,8526.0,325.1,-1.0,-1.0,59.0,-1.0,1.0,-1.0,1.0,-1.0,2686000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0740,2026-06-15,90,2444.0,6.691307323750856,381658.0,11327.4,-1.0,-1.0,298.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0741,2026-06-15,90,665.0,1.8206707734428473,202563.0,3821.5,-1.0,-1.0,115.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0742,2026-06-15,90,885.0,2.42299794661191,44244.0,2546.6,-1.0,-1.0,248.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0743,2026-06-15,90,399.0,1.0924024640657084,109721.0,1964.4,-1.0,-1.0,37.0,-1.0,1.0,-1.0,1.0,-1.0,1891000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0744,2026-06-15,90,816.0,2.2340862422997945,170433.0,3053.0,-1.0,-1.0,68.0,-1.0,1.0,-1.0,1.0,-1.0,2332000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0745,2026-06-15,90,1521.0,4.164271047227926,126628.0,13073.3,-1.0,-1.0,162.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0746,2026-06-15,90,2557.0,7.000684462696783,148137.0,7681.9,-1.0,-1.0,42.0,-1.0,1.0,-1.0,-1.0,-1.0,411000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0747,2026-06-15,90,3132.0,8.574948665297741,291890.0,17139.9,-1.0,-1.0,42.0,-1.0,1.0,-1.0,-1.0,-1.0,278000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0748,2026-06-15,90,799.0,2.187542778918549,60488.0,3952.7,-1.0,-1.0,23.0,1.0,2.0,-1.0,-1.0,268000.0,596000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0749,2026-06-15,90,1954.0,5.349760438056126,269382.0,18805.5,-1.0,-1.0,96.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0750,2026-06-15,90,2376.0,6.505133470225872,449771.0,6863.2,-1.0,-1.0,88.0,-1.0,1.0,-1.0,1.0,-1.0,1145000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0751,2026-06-15,90,1610.0,4.407939767282683,235502.0,6086.8,-1.0,-1.0,47.0,-1.0,2.0,-1.0,1.0,-1.0,2674000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0752,2026-06-15,90,2987.0,8.177960301163587,412673.0,11382.7,-1.0,-1.0,206.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0753,2026-06-15,90,2529.0,6.924024640657084,316183.0,12464.1,-1.0,-1.0,170.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0754,2026-06-15,90,1764.0,4.829568788501026,154057.0,4519.9,-1.0,-1.0,154.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0755,2026-06-15,90,1305.0,3.572895277207392,123272.0,2809.4,-1.0,-1.0,228.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0756,2026-06-15,90,2497.0,6.836413415468857,196879.0,6354.5,-1.0,-1.0,220.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0757,2026-06-15,90,2282.0,6.247775496235455,619963.0,10558.4,-1.0,-1.0,47.0,-1.0,2.0,-1.0,1.0,-1.0,1695000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0758,2026-06-15,90,876.0,2.3983572895277208,88036.0,2431.4,-1.0,-1.0,21.0,1.0,2.0,-1.0,1.0,226000.0,1900000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0759,2026-06-15,90,69.0,0.188911704312115,5690.0,424.0,-1.0,-1.0,26.0,1.0,1.0,-1.0,-1.0,252000.0,252000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0760,2026-06-15,90,2773.0,7.592060232717317,145479.0,8112.5,-1.0,-1.0,93.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0761,2026-06-15,90,3423.0,9.371663244353183,188045.0,6825.1,-1.0,-1.0,122.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0762,2026-06-15,90,1116.0,3.055441478439425,126073.0,2960.3,-1.0,-1.0,63.0,-1.0,1.0,-1.0,-1.0,-1.0,304000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0763,2026-06-15,90,2182.0,5.973990417522245,264626.0,8646.7,-1.0,-1.0,46.0,-1.0,2.0,-1.0,2.0,-1.0,2590000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0764,2026-06-15,90,532.0,1.4565366187542779,41506.0,4936.8,-1.0,-1.0,227.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0765,2026-06-15,90,78.0,0.2135523613963039,2299.0,98.9,-1.0,-1.0,34.0,-1.0,1.0,-1.0,1.0,-1.0,1226000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0766,2026-06-15,90,3489.0,9.552361396303901,551802.0,14910.2,-1.0,-1.0,68.0,-1.0,1.0,-1.0,1.0,-1.0,3805000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0767,2026-06-15,90,2206.0,6.039698836413415,366614.0,6127.9,-1.0,-1.0,588.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0768,2026-06-15,90,2437.0,6.672142368240931,448033.0,13317.0,-1.0,-1.0,51.0,-1.0,2.0,-1.0,2.0,-1.0,5054000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0769,2026-06-15,90,66.0,0.1806981519507187,480.0,55.3,-1.0,-1.0,35.0,-1.0,1.0,-1.0,1.0,-1.0,1908000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0770,2026-06-15,90,843.0,2.308008213552361,61226.0,2902.9,-1.0,-1.0,39.0,-1.0,2.0,-1.0,2.0,-1.0,2810000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0771,2026-06-15,90,1079.0,2.954140999315537,228374.0,5861.8,-1.0,-1.0,37.0,-1.0,1.0,-1.0,1.0,-1.0,2422000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0772,2026-06-15,90,2730.0,7.474332648870637,601511.0,10340.3,-1.0,-1.0,144.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0773,2026-06-15,90,3186.0,8.722792607802875,590042.0,10108.1,-1.0,-1.0,148.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0774,2026-06-15,90,972.0,2.6611909650924024,275889.0,4745.5,-1.0,-1.0,66.0,-1.0,1.0,-1.0,-1.0,-1.0,277000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0775,2026-06-15,90,2009.0,5.500342231348392,466984.0,8677.6,-1.0,-1.0,201.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0776,2026-06-15,90,169.0,0.46269678302532513,6568.0,127.6,-1.0,-1.0,121.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0777,2026-06-15,90,425.0,1.163586584531143,67314.0,2037.1,-1.0,-1.0,46.0,-1.0,1.0,-1.0,-1.0,-1.0,397000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0778,2026-06-15,90,684.0,1.8726899383983573,42928.0,1994.7,-1.0,-1.0,39.0,-1.0,2.0,-1.0,2.0,-1.0,2127000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0779,2026-06-15,90,206.0,0.5639972621492129,11195.0,905.8,-1.0,-1.0,91.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0780,2026-06-15,90,1592.0,4.358658453114305,310824.0,4515.5,-1.0,-1.0,64.0,-1.0,1.0,-1.0,-1.0,-1.0,706000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0781,2026-06-15,90,1879.0,5.144421629021219,255734.0,6149.6,-1.0,-1.0,166.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0782,2026-06-15,90,1778.0,4.867898699520876,149508.0,15752.0,-1.0,-1.0,122.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0783,2026-06-15,90,2242.0,6.138261464750171,243595.0,8165.4,-1.0,-1.0,58.0,-1.0,1.0,-1.0,-1.0,-1.0,195000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0784,2026-06-15,90,536.0,1.4674880219028064,65291.0,1603.2,-1.0,-1.0,24.0,1.0,3.0,-1.0,2.0,713000.0,4459000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0785,2026-06-15,90,30.0,0.08213552361396304,250.0,175.0,-1.0,-1.0,0.0,2.0,2.0,-1.0,-1.0,645000.0,645000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,2,-1,645000.0,-1
ACE-0786,2026-06-15,90,3668.0,10.042436687200547,327540.0,24029.1,-1.0,-1.0,112.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0787,2026-06-15,90,459.0,1.2566735112936345,64323.0,1677.8,-1.0,-1.0,64.0,-1.0,2.0,-1.0,1.0,-1.0,1451000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0788,2026-06-15,90,861.0,2.3572895277207393,306897.0,6722.2,-1.0,-1.0,48.0,-1.0,2.0,-1.0,1.0,-1.0,2505000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0789,2026-06-15,90,1260.0,3.4496919917864477,171855.0,4647.6,-1.0,-1.0,74.0,-1.0,2.0,-1.0,2.0,-1.0,2954000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0790,2026-06-15,90,1836.0,5.026694045174538,693762.0,12654.2,-1.0,-1.0,147.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0791,2026-06-15,90,2414.0,6.609171800136893,421344.0,15672.2,-1.0,-1.0,348.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0792,2026-06-15,90,1541.0,4.219028062970568,405437.0,6768.1,-1.0,-1.0,132.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0793,2026-06-15,90,3853.0,10.548939082819986,652557.0,15618.0,-1.0,-1.0,78.0,-1.0,2.0,-1.0,1.0,-1.0,2302000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0794,2026-06-15,90,2245.0,6.146475017111568,591370.0,11781.0,-1.0,-1.0,60.0,-1.0,1.0,-1.0,1.0,-1.0,1391000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0795,2026-06-15,90,3225.0,8.829568788501026,195212.0,8386.5,-1.0,-1.0,285.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0796,2026-06-15,90,189.0,0.5174537987679672,5874.0,140.4,-1.0,-1.0,155.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0797,2026-06-15,90,1405.0,3.8466803559206024,302700.0,5544.5,-1.0,-1.0,305.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0798,2026-06-15,90,129.0,0.3531827515400411,12722.0,349.4,-1.0,-1.0,57.0,-1.0,1.0,-1.0,1.0,-1.0,1728000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0799,2026-06-15,90,2703.0,7.40041067761807,260030.0,11501.6,-1.0,-1.0,70.0,-1.0,1.0,-1.0,1.0,-1.0,2399000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0800,2026-06-15,90,2152.0,5.891854893908282,207898.0,21763.6,-1.0,-1.0,271.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0801,2026-06-15,90,207.0,0.5667351129363449,49723.0,1035.9,-1.0,-1.0,50.0,-1.0,1.0,-1.0,-1.0,-1.0,371000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0802,2026-06-15,90,40.0,0.10951403148528405,100.0,100.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,300000.0,300000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,1,-1,300000.0,-1
ACE-0803,2026-06-15,90,32.0,0.08761122518822724,400.0,275.0,-1.0,-1.0,0.0,3.0,3.0,-1.0,-1.0,1041750.0,1041750.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,3,-1,1041750.0,-1
ACE-0804,2026-06-15,90,1526.0,4.177960301163586,231778.0,5016.4,-1.0,-1.0,573.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0805,2026-06-15,90,3630.0,9.938398357289527,369269.0,17888.5,-1.0,-1.0,595.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0806,2026-06-15,90,3104.0,8.498288843258042,218635.0,10108.1,-1.0,-1.0,145.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0807,2026-06-15,90,101.0,0.27652292950034224,9336.0,332.8,-1.0,-1.0,38.0,-1.0,1.0,-1.0,1.0,-1.0,1043000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0808,2026-06-15,90,3772.0,10.327173169062286,390617.0,17963.7,-1.0,-1.0,158.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0809,2026-06-15,90,3767.0,10.313483915126625,712025.0,16637.0,-1.0,-1.0,52.0,-1.0,1.0,-1.0,1.0,-1.0,1061000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0810,2026-06-15,90,1903.0,5.210130047912389,179327.0,9213.8,-1.0,-1.0,44.0,-1.0,1.0,-1.0,1.0,-1.0,1536000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0811,2026-06-15,90,2157.0,5.905544147843942,384137.0,7819.8,-1.0,-1.0,193.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0812,2026-06-15,90,305.0,0.8350444900752909,29870.0,1365.6,-1.0,-1.0,24.0,1.0,1.0,1.0,1.0,1885000.0,1885000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0813,2026-06-15,90,1423.0,3.89596167008898,383125.0,6247.2,-1.0,-1.0,52.0,-1.0,1.0,-1.0,1.0,-1.0,2044000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0814,2026-06-15,90,144.0,0.3942505133470226,11594.0,371.3,-1.0,-1.0,65.0,-1.0,1.0,-1.0,-1.0,-1.0,277000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0815,2026-06-15,90,4123.0,11.288158795345653,272763.0,17422.4,-1.0,-1.0,766.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0816,2026-06-15,90,283.0,0.7748117727583846,34486.0,829.3,-1.0,-1.0,51.0,-1.0,1.0,-1.0,1.0,-1.0,1569000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0817,2026-06-15,90,1111.0,3.0417522245037647,240244.0,4026.1,-1.0,-1.0,30.0,-1.0,1.0,-1.0,1.0,-1.0,1120000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0818,2026-06-15,90,3915.0,10.718685831622176,504619.0,18275.9,-1.0,-1.0,104.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0819,2026-06-15,90,1698.0,4.648870636550308,262205.0,8781.9,-1.0,-1.0,103.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0820,2026-06-15,90,3079.0,8.429842573579739,454884.0,12328.3,-1.0,-1.0,90.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0821,2026-06-15,90,104.0,0.28473648186173856,11489.0,324.1,-1.0,-1.0,39.0,-1.0,2.0,-1.0,1.0,-1.0,2872000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0822,2026-06-15,90,2868.0,7.852156057494867,261763.0,9439.7,-1.0,-1.0,71.0,-1.0,1.0,-1.0,1.0,-1.0,1061000.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
ACE-0823,2026-06-15,90,4093.0,11.206023271731691,897326.0,18806.9,-1.0,-1.0,136.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-15 15:28:11.202333+00:00,-1,-1,-1.0,-1
