sku,descripcion,sistema,componente,proveedor_principal,lead_time_dias_promedio,costo_unitario_clp,stock_actual,stock_minimo,criticidad,rotacion,activo,updated_at
REP-0229,Soporte de motor izquierdo para auto liviano,Motor,,No indicado,4.0,45000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0223,Soporte de motor derecho para auto liviano,Motor,,No indicado,4.0,45000.0,21.0,21.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0958,Sensor MAF de flujo de aire para auto liviano,Sensores y electrónica,,No indicado,4.0,45000.0,25.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0149,Sensor de desgaste de pastillas de freno para camión pesado,Sistema de frenos,,No indicado,3.0,45000.0,10.0,10.0,media,media,True,2026-05-22 20:41:10.387996
REP-0004,Pastilla de freno frontal izquierda,Sistema de Frenos,,No indicado,30.0,45000.0,5.0,5.0,media,media,True,2026-05-22 20:41:10.387996
REP-0006,Pastilla de freno frontal derecha,Sistema de Frenos,,No indicado,30.0,45000.0,8.0,8.0,media,media,True,2026-05-22 20:41:10.387996
REP-0020,Manguera hidráulica 1 metro,Sistema Hidráulico,,No indicado,30.0,45000.0,5.0,5.0,media,media,True,2026-05-22 20:41:10.387996
REP-0606,Filtro hidráulico de retorno para camión liviano,Sistema hidráulico,,No indicado,4.0,45000.0,1.0,1.0,media,media,True,2026-05-22 20:41:10.387996
REP-0084,Disco de freno delantero para van,Sistema de frenos,,No indicado,2.0,46000.0,2.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0670,Sensor de presión de combustible para van,Sistema de combustible,,No indicado,4.0,47000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0129,Pastillas de freno delanteras para camión liviano,Sistema de frenos,,No indicado,2.0,47000.0,23.0,23.0,alta,alta,True,2026-05-22 20:41:10.387996
REP-0337,Cilindro maestro de embrague para van,Transmisión,,No indicado,4.0,47000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0969,Sensor MAP de presión absoluta para van,Sensores y electrónica,,No indicado,4.0,47000.0,25.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0987,Sensor de nivel de aceite para van,Sensores y electrónica,,No indicado,4.0,47000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0360,Piola selectora de cambios para van,Transmisión,,No indicado,4.0,47000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0884,Aceite de motor 10W-40 semisintético para camión liviano,Lubricación,,No indicado,2.0,47000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0241,Tensor de correa de distribución para camión pesado,Motor,,No indicado,3.0,48000.0,60.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0998,Sensor de presión de aceite para camión pesado,Sensores y electrónica,,No indicado,3.0,48000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1050,Rodamiento de maza trasero para camioneta,Tren trasero,,No indicado,3.0,48000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0368,Rodamiento de empuje de embrague para bus,Transmisión,,No indicado,4.0,48000.0,5.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0544,Rótula superior delantera para bus,Suspensión,,No indicado,3.0,48000.0,2.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0351,Piola de embrague para bus,Transmisión,,No indicado,3.0,48000.0,0.0,5.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0277,Manguera superior de radiador para camión pesado,Sistema de enfriamiento,,No indicado,3.0,48000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0271,Manguera inferior de radiador para camión pesado,Sistema de enfriamiento,,No indicado,3.0,48000.0,0.0,4.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0583,Manguera de alta presión de dirección para camioneta,Dirección,,No indicado,4.0,48000.0,8.0,8.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0201,Empaquetadura de culata para camioneta,Motor,,No indicado,60.0,48000.0,0.0,4.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0338,Disco de embrague para auto liviano,Transmisión,,No indicado,4.0,48000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0001,Bomba central de freno para auto liviano,Sistema de frenos,,No indicado,4.0,48000.0,56.0,22.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0876,Válvula de expansión de aire acondicionado para bus,Climatización,,No indicado,4.0,48000.0,200.0,50.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0689,Sensor de oxígeno de dos vías para auto liviano,Sistema de escape,,No indicado,3.0,48000.0,10.0,10.0,media,media,True,2026-05-22 20:41:10.387996
REP-0434,Juego de cables de bujía para bus,Sistema eléctrico,,No indicado,3.0,48000.0,0.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0256,Depósito de refrigerante para bus,Sistema de enfriamiento,,No indicado,4.0,48000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0576,Depósito de líquido de dirección para bus,Dirección,,No indicado,4.0,48000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0315,Aceite ATF para transmisión automática para bus,Transmisión,,No indicado,2.0,48000.0,0.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0810,Ampolleta LED H7 12/24 V para auto liviano,Iluminación,,No indicado,2.0,49000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0166,Zapatas de freno traseras para camión liviano,Sistema de frenos,,No indicado,3.0,50000.0,25.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0988,Sensor de pedal de acelerador para auto liviano,Sensores y electrónica,,No indicado,4.0,50000.0,8.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0141,Sensor ABS delantero para camión liviano,Sistema de frenos,,No indicado,3.0,50000.0,10.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0454,Regulador de voltaje para camión liviano,Sistema eléctrico,,No indicado,4.0,50000.0,75.0,20.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0635,Inyector de gasolina para auto liviano,Sistema de combustible,,No indicado,5.0,50000.0,2.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0234,Tensor de correa de accesorios para camión liviano,Motor,,No indicado,3.0,50000.0,60.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0979,Sensor de detonación para camión liviano,Sensores y electrónica,,No indicado,4.0,50000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0840,Foco trasero derecho para auto liviano,Iluminación,,No indicado,4.0,50000.0,3.0,3.0,media,baja,True,2026-05-22 20:41:10.387996
REP-1053,Rodamiento de maza trasero para van,Tren trasero,,No indicado,3.0,51000.0,9.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0541,Rótula inferior delantera para camión pesado,Suspensión,,No indicado,2.0,51000.0,2.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0586,Manguera de alta presión de dirección para van,Dirección,,No indicado,4.0,51000.0,22.0,22.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0204,Empaquetadura de culata para van,Motor,,No indicado,60.0,51000.0,0.0,4.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0894,Aceite de motor 20W-50 mineral para bus,Lubricación,,No indicado,2.0,51000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0211,Kit de distribución para auto liviano,Motor,,No indicado,3.0,52000.0,21.0,21.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0489,Bandeja de suspensión delantera izquierda para auto liviano,Suspensión,,No indicado,3.0,52000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0483,Bandeja de suspensión delantera derecha para auto liviano,Suspensión,,No indicado,3.0,52000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0375,Soporte de caja de cambios para camioneta,Transmisión,,No indicado,4.0,52000.0,2.0,2.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0890,Aceite de motor 15W-40 diésel para camión liviano,Lubricación,,No indicado,2.0,52000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0250,Bomba de agua para bus,Sistema de enfriamiento,,No indicado,2.0,53000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0466,Amortiguador delantero izquierdo para bus,Suspensión,,No indicado,2.0,53000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0460,Amortiguador delantero derecho para bus,Suspensión,,No indicado,2.0,53000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0446,Polea de alternador para bus,Sistema eléctrico,,No indicado,4.0,53000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0949,Sensor CKP de posición de cigüeñal para camión liviano,Sensores y electrónica,,No indicado,3.0,54000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0221,Rodamiento auxiliar de correa de distribución para camión pesado,Motor,,No indicado,3.0,54000.0,5.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0656,Regulador de presión de combustible para camión liviano,Sistema de combustible,,No indicado,4.0,54000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0133,Pastillas de freno traseras para bus,Sistema de frenos,,No indicado,2.0,54000.0,23.0,23.0,alta,alta,True,2026-05-22 20:41:10.387996
REP-0329,Cilindro esclavo de embrague para camión liviano,Transmisión,,No indicado,4.0,54000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0069,Cilindro de rueda trasero para camión pesado,Sistema de frenos,,No indicado,3.0,54000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0565,Brazo axial de dirección izquierdo para camión pesado,Dirección,,No indicado,3.0,54000.0,6.0,6.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0559,Brazo axial de dirección derecho para camión pesado,Dirección,,No indicado,3.0,54000.0,5.0,5.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0973,Sensor TPS de posición de acelerador para camión liviano,Sensores y electrónica,,No indicado,4.0,54000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-1004,Sensor de temperatura de aire de admisión para camión pesado,Sensores y electrónica,,No indicado,4.0,54000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0680,Flexible de escape para camión liviano,Sistema de escape,,No indicado,4.0,54000.0,23.0,23.0,media,media,True,2026-05-22 20:41:10.387996
REP-0633,Filtro separador de agua de combustible para camión pesado,Sistema de combustible,,No indicado,3.0,54000.0,2.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0869,Filtro secador de aire acondicionado para camión pesado,Climatización,,No indicado,3.0,54000.0,6.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0535,Cazoleta de amortiguador delantero para camión pesado,Suspensión,,No indicado,3.0,54000.0,2.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0324,Aceite de transmisión manual 75W-90 para camión pesado,Transmisión,,No indicado,2.0,54000.0,6.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-1022,Junta homocinética lado rueda izquierdo para bus,Tren delantero,,No indicado,3.0,55000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1016,Junta homocinética lado rueda derecho para bus,Tren delantero,,No indicado,3.0,55000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0707,Tubo de escape delantero para auto liviano,Sistema de escape,,No indicado,5.0,55000.0,10.0,10.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0605,Filtro hidráulico de retorno para bus,Sistema hidráulico,,No indicado,4.0,55000.0,1.0,1.0,media,media,True,2026-05-22 20:41:10.387996
REP-0159,Tambor de freno trasero para camioneta,Sistema de frenos,,No indicado,3.0,56000.0,10.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0719,Llanta de acero para camioneta,Neumáticos y ruedas,,No indicado,4.0,56000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0619,Bomba de combustible eléctrica para camioneta,Sistema de combustible,,No indicado,3.0,56000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0873,Ventilador de habitáculo para camioneta,Climatización,,No indicado,4.0,56000.0,6.0,6.0,baja,baja,True,2026-05-22 20:41:10.387996
REP-0230,Soporte de motor izquierdo para camioneta,Motor,,No indicado,4.0,56000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0225,Soporte de motor derecho para camioneta,Motor,,No indicado,4.0,56000.0,21.0,21.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0960,Sensor MAF de flujo de aire para camioneta,Sensores y electrónica,,No indicado,4.0,56000.0,25.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0127,Pastillas de freno delanteras para bus,Sistema de frenos,,No indicado,11.0,57000.0,23.0,23.0,alta,alta,True,2026-05-22 20:41:10.387996
REP-0378,Soporte de caja de cambios para van,Transmisión,,No indicado,4.0,57000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0695,Sensor de oxígeno de tres vías para auto liviano,Sistema de escape,,No indicado,3.0,57000.0,10.0,10.0,media,media,True,2026-05-22 20:41:10.387996
REP-0882,Aceite de motor 10W-40 semisintético para bus,Lubricación,,No indicado,2.0,57000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-1043,Aceite de diferencial 80W-90 para camión pesado,Tren trasero,,No indicado,2.0,57000.0,3.0,3.0,media,media,True,2026-05-22 20:41:10.387996
REP-0955,Sensor CMP de posición de árbol de levas para camión liviano,Sensores y electrónica,,No indicado,3.0,58000.0,25.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1009,Junta homocinética lado caja derecho para camión liviano,Tren delantero,,No indicado,4.0,58000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0091,Disco de freno trasero para camión liviano,Sistema de frenos,,No indicado,2.0,58000.0,23.0,23.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0418,Bobina de encendido para camión liviano,Sistema eléctrico,,No indicado,3.0,58000.0,25.0,25.0,media,media,True,2026-05-22 20:41:10.387996
REP-0902,Aceite de motor 5W-30 sintético para camión liviano,Lubricación,,No indicado,2.0,58000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0945,Sensor de impacto frontal para auto liviano,Seguridad,,No indicado,5.0,60000.0,8.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0361,Prensa de embrague para auto liviano,Transmisión,,No indicado,4.0,60000.0,0.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1045,Maza de rueda trasera para auto liviano,Tren trasero,,No indicado,4.0,60000.0,0.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0340,Disco de embrague para camioneta,Transmisión,,No indicado,4.0,60000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0905,Bomba de aceite para auto liviano,Lubricación,,No indicado,5.0,60000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0005,Bomba central de freno para camioneta,Sistema de frenos,,No indicado,4.0,60000.0,5.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0691,Sensor de oxígeno de dos vías para camioneta,Sistema de escape,,No indicado,3.0,60000.0,10.0,10.0,media,media,True,2026-05-22 20:41:10.387996
REP-0162,Tambor de freno trasero para van,Sistema de frenos,,No indicado,3.0,61000.0,10.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0722,Llanta de acero para van,Neumáticos y ruedas,,No indicado,4.0,61000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0079,Disco de freno delantero para camión liviano,Sistema de frenos,,No indicado,2.0,61000.0,2.0,2.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0622,Bomba de combustible eléctrica para van,Sistema de combustible,,No indicado,3.0,61000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0481,Amortiguador trasero izquierdo para camión pesado,Suspensión,,No indicado,2.0,61000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0475,Amortiguador trasero derecho para camión pesado,Suspensión,,No indicado,2.0,61000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0874,Ventilador de habitáculo para van,Climatización,,No indicado,4.0,61000.0,6.0,6.0,baja,baja,True,2026-05-22 20:41:10.387996
REP-0228,Soporte de motor derecho para van,Motor,,No indicado,4.0,61000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0963,Sensor MAF de flujo de aire para van,Sensores y electrónica,,No indicado,4.0,61000.0,25.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0812,Ampolleta LED H7 12/24 V para camioneta,Iluminación,,No indicado,2.0,61000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0164,Zapatas de freno traseras para bus,Sistema de frenos,,No indicado,3.0,62000.0,25.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0990,Sensor de pedal de acelerador para camioneta,Sensores y electrónica,,No indicado,4.0,62000.0,8.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0139,Sensor ABS delantero para bus,Sistema de frenos,,No indicado,3.0,62000.0,10.0,10.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0452,Regulador de voltaje para bus,Sistema eléctrico,,No indicado,4.0,62000.0,75.0,20.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0637,Inyector de gasolina para camioneta,Sistema de combustible,,No indicado,5.0,62000.0,2.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0049,Caliper de freno trasero izquierdo para auto liviano,Sistema de frenos,,No indicado,4.0,62000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0038,Caliper de freno trasero derecho para auto liviano,Sistema de frenos,,No indicado,4.0,62000.0,22.0,22.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0232,Tensor de correa de accesorios para bus,Motor,,No indicado,3.0,62000.0,60.0,2.0,media,media,True,2026-05-22 20:41:10.387996
REP-0977,Sensor de detonación para bus,Sensores y electrónica,,No indicado,4.0,62000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0062,Junta homocinética,Sistema de Dirección,,No indicado,30.0,62500.0,6.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0668,Sensor de presión de combustible para camión liviano,Sistema de combustible,,No indicado,4.0,63000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0335,Cilindro maestro de embrague para camión liviano,Transmisión,,No indicado,4.0,63000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0967,Sensor MAP de presión absoluta para camión liviano,Sensores y electrónica,,No indicado,4.0,63000.0,25.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0683,Sensor de oxígeno de cuatro vías para auto liviano,Sistema de escape,,No indicado,3.0,63000.0,23.0,23.0,media,media,True,2026-05-22 20:41:10.387996
REP-0985,Sensor de nivel de aceite para camión liviano,Sensores y electrónica,,No indicado,4.0,63000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0359,Piola selectora de cambios para camión liviano,Transmisión,,No indicado,4.0,63000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0888,Aceite de motor 15W-40 diésel para bus,Lubricación,,No indicado,2.0,64000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0279,Radiador de agua para auto liviano,Sistema de enfriamiento,,No indicado,4.0,65000.0,3.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0751,neumático 225/70R15 para camioneta,Neumáticos y ruedas,,No indicado,3.0,65000.0,0.0,22.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0213,Kit de distribución para camioneta,Motor,,No indicado,3.0,65000.0,21.0,21.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0343,Disco de embrague para van,Transmisión,,No indicado,4.0,65000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0933,Cinturón de seguridad delantero para auto liviano,Seguridad,,No indicado,5.0,65000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0025,Caliper de freno delantero izquierdo para auto liviano,Sistema de frenos,,No indicado,4.0,65000.0,55.0,55.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0014,Caliper de freno delantero derecho para auto liviano,Sistema de frenos,,No indicado,4.0,65000.0,5.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0012,Bomba central de freno para van,Sistema de frenos,,No indicado,4.0,65000.0,5.0,5.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0491,Bandeja de suspensión delantera izquierda para camioneta,Suspensión,,No indicado,3.0,65000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0485,Bandeja de suspensión delantera derecha para camioneta,Suspensión,,No indicado,3.0,65000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0694,Sensor de oxígeno de dos vías para van,Sistema de escape,,No indicado,3.0,65000.0,10.0,10.0,media,media,True,2026-05-22 20:41:10.387996
REP-0060,Filtro hidráulico,Sistema Hidráulico,,No indicado,30.0,65000.0,6.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0018,Filtro de combustible,Sistema de Combustible,,No indicado,30.0,65000.0,5.0,5.0,media,media,True,2026-05-22 20:41:10.387996
REP-0947,Sensor CKP de posición de cigüeñal para bus,Sensores y electrónica,,No indicado,3.0,66000.0,22.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0371,Rodamiento de empuje de embrague para camión pesado,Transmisión,,No indicado,4.0,66000.0,9.0,2.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0654,Regulador de presión de combustible para bus,Sistema de combustible,,No indicado,4.0,66000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0547,Rótula superior delantera para camión pesado,Suspensión,,No indicado,3.0,66000.0,0.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0354,Piola de embrague para camión pesado,Transmisión,,No indicado,3.0,66000.0,0.0,5.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0327,Cilindro esclavo de embrague para bus,Transmisión,,No indicado,4.0,66000.0,6.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0879,Válvula de expansión de aire acondicionado para camión pesado,Climatización,,No indicado,4.0,66000.0,200.0,50.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0971,Sensor TPS de posición de acelerador para bus,Sensores y electrónica,,No indicado,4.0,66000.0,25.0,25.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0437,Juego de cables de bujía para camión pesado,Sistema eléctrico,,No indicado,3.0,66000.0,0.0,0.0,media,media,True,2026-05-22 20:41:10.387996
REP-0678,Flexible de escape para bus,Sistema de escape,,No indicado,4.0,66000.0,23.0,23.0,media,media,True,2026-05-22 20:41:10.387996
REP-0259,Depósito de refrigerante para camión pesado,Sistema de enfriamiento,,No indicado,4.0,66000.0,0.0,0.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0579,Depósito de líquido de dirección para camión pesado,Dirección,,No indicado,4.0,66000.0,54.0,54.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0815,Ampolleta LED H7 12/24 V para van,Iluminación,,No indicado,2.0,66000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0318,Aceite ATF para transmisión automática para camión pesado,Transmisión,,No indicado,2.0,66000.0,6.0,6.0,media,media,True,2026-05-22 20:41:10.387996
REP-0993,Sensor de pedal de acelerador para van,Sensores y electrónica,,No indicado,4.0,68000.0,8.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1051,Rodamiento de maza trasero para camión liviano,Tren trasero,,No indicado,3.0,68000.0,6.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0584,Manguera de alta presión de dirección para camión liviano,Dirección,,No indicado,4.0,68000.0,8.0,8.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0640,Inyector de gasolina para van,Sistema de combustible,,No indicado,5.0,68000.0,23.0,23.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0202,Empaquetadura de culata para camión liviano,Motor,,No indicado,60.0,68000.0,16.0,4.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0709,Tubo de escape delantero para camioneta,Sistema de escape,,No indicado,5.0,69000.0,10.0,10.0,media,baja,True,2026-05-22 20:41:10.387996
REP-0897,Aceite de motor 20W-50 mineral para camión pesado,Lubricación,,No indicado,2.0,69000.0,0.0,0.0,media,alta,True,2026-05-22 20:41:10.387996
REP-0953,Sensor CMP de posición de árbol de levas para bus,Sensores y electrónica,,No indicado,3.0,70000.0,25.0,25.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0216,Kit de distribución para van,Motor,,No indicado,3.0,70000.0,21.0,21.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1007,Junta homocinética lado caja derecho para bus,Tren delantero,,No indicado,4.0,70000.0,0.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0261,Electroventilador de radiador para auto liviano,Sistema de enfriamiento,,No indicado,4.0,70000.0,16.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-0494,Bandeja de suspensión delantera izquierda para van,Suspensión,,No indicado,3.0,70000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0488,Bandeja de suspensión delantera derecha para van,Suspensión,,No indicado,3.0,70000.0,3.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-0416,Bobina de encendido para bus,Sistema eléctrico,,No indicado,3.0,70000.0,25.0,25.0,media,media,True,2026-05-22 20:41:10.387996
