sku,descripcion,sistema,componente,proveedor_principal,lead_time_dias_promedio,costo_unitario_clp,stock_actual,stock_minimo,criticidad,rotacion,activo,updated_at
REP-0603,Cilindro hidráulico de levante para camión liviano,Sistema hidráulico,null,No indicado,5,500000,6,6,alta,baja,true,2026-05-22 20:41:10.387996
REP-0604,Cilindro hidráulico de levante para camión pesado,Sistema hidráulico,null,No indicado,5,840000,6,6,alta,baja,true,2026-05-22 20:41:10.387996
REP-0605,Filtro hidráulico de retorno para bus,Sistema hidráulico,null,No indicado,4,55000,1,1,media,media,true,2026-05-22 20:41:10.387996
REP-0606,Filtro hidráulico de retorno para camión liviano,Sistema hidráulico,null,No indicado,4,45000,1,1,media,media,true,2026-05-22 20:41:10.387996
REP-0607,Filtro hidráulico de retorno para camión pesado,Sistema hidráulico,null,No indicado,4,75000,6,6,media,media,true,2026-05-22 20:41:10.387996
REP-0608,Manguera hidráulica de alta presión para bus,Sistema hidráulico,null,No indicado,4,120000,6,6,alta,baja,true,2026-05-22 20:41:10.387996
REP-0609,Manguera hidráulica de alta presión para camión liviano,Sistema hidráulico,null,No indicado,4,99000,6,6,alta,baja,true,2026-05-22 20:41:10.387996
REP-0610,Manguera hidráulica de alta presión para camión pesado,Sistema hidráulico,null,No indicado,4,165000,6,6,alta,baja,true,2026-05-22 20:41:10.387996
REP-0611,Bomba de combustible diésel para auto liviano,Sistema de combustible,null,No indicado,5,140000,3,3,alta,baja,true,2026-05-22 20:41:10.387996
REP-0612,Bomba de combustible diésel para bus,Sistema de combustible,null,No indicado,5,310000,3,3,alta,baja,true,2026-05-22 20:41:10.387996
REP-0613,Bomba de combustible diésel para camioneta,Sistema de combustible,null,No indicado,5,175000,3,3,alta,baja,true,2026-05-22 20:41:10.387996
REP-0614,Bomba de combustible diésel para camión liviano,Sistema de combustible,null,No indicado,5,250000,6,6,alta,baja,true,2026-05-22 20:41:10.387996
REP-0615,Bomba de combustible diésel para camión pesado,Sistema de combustible,null,No indicado,5,420000,6,6,alta,baja,true,2026-05-22 20:41:10.387996
REP-0616,Bomba de combustible diésel para van,Sistema de combustible,null,No indicado,5,190000,6,6,alta,baja,true,2026-05-22 20:41:10.387996
REP-0617,Bomba de combustible eléctrica para auto liviano,Sistema de combustible,null,No indicado,3,45000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0618,Bomba de combustible eléctrica para bus,Sistema de combustible,null,No indicado,3,99000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0619,Bomba de combustible eléctrica para camioneta,Sistema de combustible,null,No indicado,3,56000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0620,Bomba de combustible eléctrica para camión liviano,Sistema de combustible,null,No indicado,3,81000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0621,Bomba de combustible eléctrica para camión pesado,Sistema de combustible,null,No indicado,3,135000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0622,Bomba de combustible eléctrica para van,Sistema de combustible,null,No indicado,3,61000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0623,Filtro de combustible para auto liviano,Sistema de combustible,null,No indicado,2,7500,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0624,Filtro de combustible para bus,Sistema de combustible,null,No indicado,2,16000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0625,Filtro de combustible para camioneta,Sistema de combustible,null,No indicado,2,9500,2,2,media,alta,true,2026-05-22 20:41:10.387996
REP-0626,Filtro de combustible para camión liviano,Sistema de combustible,null,No indicado,2,14000,2,2,media,alta,true,2026-05-22 20:41:10.387996
REP-0627,Filtro de combustible para camión pesado,Sistema de combustible,null,No indicado,2,22000,2,2,media,alta,true,2026-05-22 20:41:10.387996
REP-0628,Filtro de combustible para van,Sistema de combustible,null,No indicado,2,10000,2,2,media,alta,true,2026-05-22 20:41:10.387996
REP-0629,Filtro separador de agua de combustible para auto liviano,Sistema de combustible,null,No indicado,3,18000,2,2,media,media,true,2026-05-22 20:41:10.387996
REP-0630,Filtro separador de agua de combustible para bus,Sistema de combustible,null,No indicado,3,40000,2,2,media,media,true,2026-05-22 20:41:10.387996
REP-0631,Filtro separador de agua de combustible para camioneta,Sistema de combustible,null,No indicado,3,22000,2,2,media,media,true,2026-05-22 20:41:10.387996
REP-0632,Filtro separador de agua de combustible para camión liviano,Sistema de combustible,null,No indicado,3,32000,2,2,media,media,true,2026-05-22 20:41:10.387996
REP-0633,Filtro separador de agua de combustible para camión pesado,Sistema de combustible,null,No indicado,3,54000,2,2,media,media,true,2026-05-22 20:41:10.387996
REP-0634,Filtro separador de agua de combustible para van,Sistema de combustible,null,No indicado,3,24000,2,2,media,media,true,2026-05-22 20:41:10.387996
REP-0635,Inyector de gasolina para auto liviano,Sistema de combustible,null,No indicado,5,50000,2,2,alta,baja,true,2026-05-22 20:41:10.387996
REP-0636,Inyector de gasolina para bus,Sistema de combustible,null,No indicado,5,110000,2,2,alta,baja,true,2026-05-22 20:41:10.387996
REP-0637,Inyector de gasolina para camioneta,Sistema de combustible,null,No indicado,5,62000,2,2,alta,baja,true,2026-05-22 20:41:10.387996
REP-0638,Inyector de gasolina para camión liviano,Sistema de combustible,null,No indicado,5,90000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0639,Inyector de gasolina para camión pesado,Sistema de combustible,null,No indicado,5,150000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0640,Inyector de gasolina para van,Sistema de combustible,null,No indicado,5,68000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0641,Inyector diésel common rail para auto liviano,Sistema de combustible,null,No indicado,5,180000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0642,Inyector diésel common rail para bus,Sistema de combustible,null,No indicado,5,395000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0643,Inyector diésel common rail para camioneta,Sistema de combustible,null,No indicado,5,225000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0644,Inyector diésel common rail para camión liviano,Sistema de combustible,null,No indicado,5,325000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0645,Inyector diésel common rail para camión pesado,Sistema de combustible,null,No indicado,5,540000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0646,Inyector diésel common rail para van,Sistema de combustible,null,No indicado,5,245000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0647,Prefiltro de combustible para auto liviano,Sistema de combustible,null,No indicado,2,6500,23,23,media,alta,true,2026-05-22 20:41:10.387996
REP-0648,Prefiltro de combustible para bus,Sistema de combustible,null,No indicado,2,14000,23,23,media,alta,true,2026-05-22 20:41:10.387996
REP-0649,Prefiltro de combustible para camioneta,Sistema de combustible,null,No indicado,2,8000,23,23,media,alta,true,2026-05-22 20:41:10.387996
REP-0650,Prefiltro de combustible para camión liviano,Sistema de combustible,null,No indicado,2,12000,23,23,media,alta,true,2026-05-22 20:41:10.387996
REP-0651,Prefiltro de combustible para camión pesado,Sistema de combustible,null,No indicado,2,20000,23,23,media,alta,true,2026-05-22 20:41:10.387996
REP-0652,Prefiltro de combustible para van,Sistema de combustible,null,No indicado,2,9000,23,23,media,alta,true,2026-05-22 20:41:10.387996
REP-0653,Regulador de presión de combustible para auto liviano,Sistema de combustible,null,No indicado,4,30000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0654,Regulador de presión de combustible para bus,Sistema de combustible,null,No indicado,4,66000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0655,Regulador de presión de combustible para camioneta,Sistema de combustible,null,No indicado,4,38000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0656,Regulador de presión de combustible para camión liviano,Sistema de combustible,null,No indicado,4,54000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0657,Regulador de presión de combustible para camión pesado,Sistema de combustible,null,No indicado,4,90000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0658,Regulador de presión de combustible para van,Sistema de combustible,null,No indicado,4,40000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0659,Riel de inyección para auto liviano,Sistema de combustible,null,No indicado,5,85000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0660,Riel de inyección para bus,Sistema de combustible,null,No indicado,5,185000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0661,Riel de inyección para camioneta,Sistema de combustible,null,No indicado,5,105000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0662,Riel de inyección para camión liviano,Sistema de combustible,null,No indicado,5,155000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0663,Riel de inyección para camión pesado,Sistema de combustible,null,No indicado,5,255000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0664,Riel de inyección para van,Sistema de combustible,null,No indicado,5,115000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0665,Sensor de presión de combustible para auto liviano,Sistema de combustible,null,No indicado,4,35000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0666,Sensor de presión de combustible para bus,Sistema de combustible,null,No indicado,4,77000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0667,Sensor de presión de combustible para camioneta,Sistema de combustible,null,No indicado,4,44000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0668,Sensor de presión de combustible para camión liviano,Sistema de combustible,null,No indicado,4,63000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0669,Sensor de presión de combustible para camión pesado,Sistema de combustible,null,No indicado,4,105000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0670,Sensor de presión de combustible para van,Sistema de combustible,null,No indicado,4,47000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0671,Catalizador para auto liviano,Sistema de escape,null,No indicado,5,180000,23,23,media,baja,true,2026-05-22 20:41:10.387996
REP-0672,Catalizador para bus,Sistema de escape,null,No indicado,5,395000,23,23,media,baja,true,2026-05-22 20:41:10.387996
REP-0673,Catalizador para camioneta,Sistema de escape,null,No indicado,5,225000,23,23,media,baja,true,2026-05-22 20:41:10.387996
REP-0674,Catalizador para camión liviano,Sistema de escape,null,No indicado,5,325000,23,23,media,baja,true,2026-05-22 20:41:10.387996
REP-0675,Catalizador para camión pesado,Sistema de escape,null,No indicado,5,540000,23,23,media,baja,true,2026-05-22 20:41:10.387996
REP-0676,Catalizador para van,Sistema de escape,null,No indicado,5,245000,23,23,media,baja,true,2026-05-22 20:41:10.387996
REP-0677,Flexible de escape para auto liviano,Sistema de escape,null,No indicado,4,30000,23,23,media,media,true,2026-05-22 20:41:10.387996
REP-0678,Flexible de escape para bus,Sistema de escape,null,No indicado,4,66000,23,23,media,media,true,2026-05-22 20:41:10.387996
REP-0679,Flexible de escape para camioneta,Sistema de escape,null,No indicado,4,38000,23,23,media,media,true,2026-05-22 20:41:10.387996
REP-0680,Flexible de escape para camión liviano,Sistema de escape,null,No indicado,4,54000,23,23,media,media,true,2026-05-22 20:41:10.387996
REP-0681,Flexible de escape para camión pesado,Sistema de escape,null,No indicado,4,90000,23,23,media,media,true,2026-05-22 20:41:10.387996
REP-0682,Flexible de escape para van,Sistema de escape,null,No indicado,4,40000,23,23,media,media,true,2026-05-22 20:41:10.387996
REP-0683,Sensor de oxígeno de cuatro vías para auto liviano,Sistema de escape,null,No indicado,3,63000,23,23,media,media,true,2026-05-22 20:41:10.387996
REP-0684,Sensor de oxígeno de cuatro vías para bus,Sistema de escape,null,No indicado,3,140000,23,23,media,media,true,2026-05-22 20:41:10.387996
REP-0685,Sensor de oxígeno de cuatro vías para camioneta,Sistema de escape,null,No indicado,3,79000,23,23,media,media,true,2026-05-22 20:41:10.387996
REP-0686,Sensor de oxígeno de cuatro vías para camión liviano,Sistema de escape,null,No indicado,3,115000,23,23,media,media,true,2026-05-22 20:41:10.387996
REP-0687,Sensor de oxígeno de cuatro vías para camión pesado,Sistema de escape,null,No indicado,3,190000,10,10,media,media,true,2026-05-22 20:41:10.387996
REP-0688,Sensor de oxígeno de cuatro vías para van,Sistema de escape,null,No indicado,3,85000,10,10,media,media,true,2026-05-22 20:41:10.387996
REP-0689,Sensor de oxígeno de dos vías para auto liviano,Sistema de escape,null,No indicado,3,48000,10,10,media,media,true,2026-05-22 20:41:10.387996
REP-0690,Sensor de oxígeno de dos vías para bus,Sistema de escape,null,No indicado,3,105000,10,10,media,media,true,2026-05-22 20:41:10.387996
REP-0691,Sensor de oxígeno de dos vías para camioneta,Sistema de escape,null,No indicado,3,60000,10,10,media,media,true,2026-05-22 20:41:10.387996
REP-0692,Sensor de oxígeno de dos vías para camión liviano,Sistema de escape,null,No indicado,3,86000,10,10,media,media,true,2026-05-22 20:41:10.387996
REP-0693,Sensor de oxígeno de dos vías para camión pesado,Sistema de escape,null,No indicado,3,145000,10,10,media,media,true,2026-05-22 20:41:10.387996
REP-0694,Sensor de oxígeno de dos vías para van,Sistema de escape,null,No indicado,3,65000,10,10,media,media,true,2026-05-22 20:41:10.387996
REP-0695,Sensor de oxígeno de tres vías para auto liviano,Sistema de escape,null,No indicado,3,57000,10,10,media,media,true,2026-05-22 20:41:10.387996
REP-0696,Sensor de oxígeno de tres vías para bus,Sistema de escape,null,No indicado,3,125000,10,10,media,media,true,2026-05-22 20:41:10.387996
REP-0697,Sensor de oxígeno de tres vías para camioneta,Sistema de escape,null,No indicado,3,71000,10,10,media,media,true,2026-05-22 20:41:10.387996
REP-0698,Sensor de oxígeno de tres vías para camión liviano,Sistema de escape,null,No indicado,3,105000,10,10,media,media,true,2026-05-22 20:41:10.387996
REP-0699,Sensor de oxígeno de tres vías para camión pesado,Sistema de escape,null,No indicado,3,170000,10,10,media,media,true,2026-05-22 20:41:10.387996
REP-0700,Sensor de oxígeno de tres vías para van,Sistema de escape,null,No indicado,3,77000,10,10,media,media,true,2026-05-22 20:41:10.387996
REP-0701,Silenciador trasero para auto liviano,Sistema de escape,null,No indicado,5,85000,10,10,media,baja,true,2026-05-22 20:41:10.387996
REP-0702,Silenciador trasero para bus,Sistema de escape,null,No indicado,5,185000,10,10,media,baja,true,2026-05-22 20:41:10.387996
REP-0703,Silenciador trasero para camioneta,Sistema de escape,null,No indicado,5,105000,10,10,media,baja,true,2026-05-22 20:41:10.387996
REP-0704,Silenciador trasero para camión liviano,Sistema de escape,null,No indicado,5,155000,10,10,media,baja,true,2026-05-22 20:41:10.387996
REP-0705,Silenciador trasero para camión pesado,Sistema de escape,null,No indicado,5,255000,10,10,media,baja,true,2026-05-22 20:41:10.387996
REP-0706,Silenciador trasero para van,Sistema de escape,null,No indicado,5,115000,10,10,media,baja,true,2026-05-22 20:41:10.387996
REP-0707,Tubo de escape delantero para auto liviano,Sistema de escape,null,No indicado,5,55000,10,10,media,baja,true,2026-05-22 20:41:10.387996
REP-0708,Tubo de escape delantero para bus,Sistema de escape,null,No indicado,5,120000,10,10,media,baja,true,2026-05-22 20:41:10.387996
REP-0709,Tubo de escape delantero para camioneta,Sistema de escape,null,No indicado,5,69000,10,10,media,baja,true,2026-05-22 20:41:10.387996
REP-0710,Tubo de escape delantero para van,Sistema de escape,null,No indicado,5,74000,10,10,media,baja,true,2026-05-22 20:41:10.387996
REP-0711,Grasa para rodamientos de rueda para auto liviano,Neumáticos y ruedas,null,No indicado,2,9000,10,10,media,media,true,2026-05-22 20:41:10.387996
REP-0712,Grasa para rodamientos de rueda para bus,Neumáticos y ruedas,null,No indicado,2,20000,23,23,media,media,true,2026-05-22 20:41:10.387996
REP-0713,Grasa para rodamientos de rueda para camioneta,Neumáticos y ruedas,null,No indicado,2,11000,23,23,media,media,true,2026-05-22 20:41:10.387996
REP-0714,Grasa para rodamientos de rueda para camión liviano,Neumáticos y ruedas,null,No indicado,2,16000,23,23,media,media,true,2026-05-22 20:41:10.387996
REP-0715,Grasa para rodamientos de rueda para camión pesado,Neumáticos y ruedas,null,No indicado,2,27000,23,23,media,media,true,2026-05-22 20:41:10.387996
REP-0716,Grasa para rodamientos de rueda para van,Neumáticos y ruedas,null,No indicado,2,12000,23,23,media,media,true,2026-05-22 20:41:10.387996
REP-0717,Llanta de acero para auto liviano,Neumáticos y ruedas,null,No indicado,4,45000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0718,Llanta de acero para bus,Neumáticos y ruedas,null,No indicado,4,99000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0719,Llanta de acero para camioneta,Neumáticos y ruedas,null,No indicado,4,56000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0720,Llanta de acero para camión liviano,Neumáticos y ruedas,null,No indicado,4,81000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0721,Llanta de acero para camión pesado,Neumáticos y ruedas,null,No indicado,4,135000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0722,Llanta de acero para van,Neumáticos y ruedas,null,No indicado,4,61000,23,23,alta,baja,true,2026-05-22 20:41:10.387996
REP-0723,Perno de rueda para auto liviano,Neumáticos y ruedas,null,No indicado,2,5000,23,23,alta,media,true,2026-05-22 20:41:10.387996
REP-0724,Perno de rueda para bus,Neumáticos y ruedas,null,No indicado,2,11000,23,23,alta,media,true,2026-05-22 20:41:10.387996
REP-0725,Perno de rueda para camioneta,Neumáticos y ruedas,null,No indicado,2,6000,23,23,alta,media,true,2026-05-22 20:41:10.387996
REP-0726,Perno de rueda para camión liviano,Neumáticos y ruedas,null,No indicado,2,9000,23,23,alta,media,true,2026-05-22 20:41:10.387996
REP-0727,Perno de rueda para camión pesado,Neumáticos y ruedas,null,No indicado,2,15000,23,23,alta,media,true,2026-05-22 20:41:10.387996
REP-0728,Perno de rueda para van,Neumáticos y ruedas,null,No indicado,2,7000,23,23,alta,media,true,2026-05-22 20:41:10.387996
REP-0729,Tapa de rueda para auto liviano,Neumáticos y ruedas,null,No indicado,3,12000,23,23,baja,baja,true,2026-05-22 20:41:10.387996
REP-0730,Tuerca de rueda para auto liviano,Neumáticos y ruedas,null,No indicado,2,3000,23,23,alta,media,true,2026-05-22 20:41:10.387996
REP-0731,Tuerca de rueda para bus,Neumáticos y ruedas,null,No indicado,2,6500,23,23,alta,media,true,2026-05-22 20:41:10.387996
REP-0732,Tuerca de rueda para camioneta,Neumáticos y ruedas,null,No indicado,2,4000,23,23,alta,media,true,2026-05-22 20:41:10.387996
REP-0733,Tuerca de rueda para camión liviano,Neumáticos y ruedas,null,No indicado,2,5500,23,23,alta,media,true,2026-05-22 20:41:10.387996
REP-0734,Tuerca de rueda para camión pesado,Neumáticos y ruedas,null,No indicado,2,9000,23,23,alta,media,true,2026-05-22 20:41:10.387996
REP-0735,Tuerca de rueda para van,Neumáticos y ruedas,null,No indicado,2,4000,23,23,alta,media,true,2026-05-22 20:41:10.387996
REP-0736,Válvula de neumático para auto liviano,Neumáticos y ruedas,null,No indicado,2,3000,23,23,media,alta,true,2026-05-22 20:41:10.387996
REP-0737,Válvula de neumático para bus,Neumáticos y ruedas,null,No indicado,2,6500,23,23,media,alta,true,2026-05-22 20:41:10.387996
REP-0738,Válvula de neumático para camioneta,Neumáticos y ruedas,null,No indicado,2,4000,23,23,media,alta,true,2026-05-22 20:41:10.387996
REP-0739,Válvula de neumático para camión liviano,Neumáticos y ruedas,null,No indicado,2,5500,23,23,media,alta,true,2026-05-22 20:41:10.387996
REP-0740,Válvula de neumático para camión pesado,Neumáticos y ruedas,null,No indicado,2,9000,23,23,media,alta,true,2026-05-22 20:41:10.387996
REP-0741,Válvula de neumático para van,Neumáticos y ruedas,null,No indicado,2,4000,23,23,media,alta,true,2026-05-22 20:41:10.387996
REP-0742,neumático 11R22.5 para bus,Neumáticos y ruedas,null,No indicado,3,160000,23,23,alta,media,true,2026-05-22 20:41:10.387996
REP-0743,neumático 11R22.5 para camión pesado,Neumáticos y ruedas,null,No indicado,3,160000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0744,neumático 175/70R14 para auto liviano,Neumáticos y ruedas,null,No indicado,3,34000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0745,neumático 175R14LT para camioneta,Neumáticos y ruedas,null,No indicado,3,39000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0746,neumático 175R14LT para van,Neumáticos y ruedas,null,No indicado,3,39000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0747,neumático 205/60R16 para auto liviano,Neumáticos y ruedas,null,No indicado,3,42000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0748,neumático 205/60R16 para van,Neumáticos y ruedas,null,No indicado,3,42000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0749,neumático 215/75R17.5 para bus,Neumáticos y ruedas,null,No indicado,3,90000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0750,neumático 215/75R17.5 para camión liviano,Neumáticos y ruedas,null,No indicado,3,90000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0751,neumático 225/70R15 para camioneta,Neumáticos y ruedas,null,No indicado,3,65000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0752,neumático 265/65R17 para camioneta,Neumáticos y ruedas,null,No indicado,3,120000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0753,neumático 295/80R22.5 para bus,Neumáticos y ruedas,null,No indicado,3,190000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0754,neumático 295/80R22.5 para camión pesado,Neumáticos y ruedas,null,No indicado,3,190000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0755,neumático 700R16 para camión liviano,Neumáticos y ruedas,null,No indicado,3,85000,0,0,alta,media,true,2026-05-22 20:41:10.387996
REP-0756,Plumilla limpiaparabrisas 14 pulgadas para auto liviano,Carrocería,null,No indicado,2,7500,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0757,Plumilla limpiaparabrisas 14 pulgadas para bus,Carrocería,null,No indicado,2,16000,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0758,Plumilla limpiaparabrisas 14 pulgadas para camioneta,Carrocería,null,No indicado,2,9500,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0759,Plumilla limpiaparabrisas 14 pulgadas para camión liviano,Carrocería,null,No indicado,2,14000,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0760,Plumilla limpiaparabrisas 14 pulgadas para camión pesado,Carrocería,null,No indicado,2,22000,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0761,Plumilla limpiaparabrisas 14 pulgadas para van,Carrocería,null,No indicado,2,10000,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0762,Plumilla limpiaparabrisas 16 pulgadas para auto liviano,Carrocería,null,No indicado,2,8000,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0763,Plumilla limpiaparabrisas 16 pulgadas para bus,Carrocería,null,No indicado,2,18000,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0764,Plumilla limpiaparabrisas 16 pulgadas para camioneta,Carrocería,null,No indicado,2,10000,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0765,Plumilla limpiaparabrisas 16 pulgadas para camión liviano,Carrocería,null,No indicado,2,14000,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0766,Plumilla limpiaparabrisas 16 pulgadas para camión pesado,Carrocería,null,No indicado,2,24000,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0767,Plumilla limpiaparabrisas 16 pulgadas para van,Carrocería,null,No indicado,2,11000,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0768,Plumilla limpiaparabrisas 18 pulgadas para auto liviano,Carrocería,null,No indicado,2,8500,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0769,Plumilla limpiaparabrisas 18 pulgadas para bus,Carrocería,null,No indicado,2,19000,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0770,Plumilla limpiaparabrisas 18 pulgadas para camioneta,Carrocería,null,No indicado,2,11000,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0771,Plumilla limpiaparabrisas 18 pulgadas para camión liviano,Carrocería,null,No indicado,2,15000,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0772,Plumilla limpiaparabrisas 18 pulgadas para camión pesado,Carrocería,null,No indicado,2,26000,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0773,Plumilla limpiaparabrisas 18 pulgadas para van,Carrocería,null,No indicado,2,11000,21,21,baja,alta,true,2026-05-22 20:41:10.387996
REP-0774,Plumilla limpiaparabrisas 22 pulgadas para auto liviano,Carrocería,null,No indicado,2,10000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0775,Plumilla limpiaparabrisas 22 pulgadas para bus,Carrocería,null,No indicado,2,22000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0776,Plumilla limpiaparabrisas 22 pulgadas para camioneta,Carrocería,null,No indicado,2,12000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0777,Plumilla limpiaparabrisas 22 pulgadas para camión liviano,Carrocería,null,No indicado,2,18000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0778,Plumilla limpiaparabrisas 22 pulgadas para camión pesado,Carrocería,null,No indicado,2,30000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0779,Plumilla limpiaparabrisas 22 pulgadas para van,Carrocería,null,No indicado,2,14000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0780,Plumilla limpiaparabrisas 26 pulgadas para auto liviano,Carrocería,null,No indicado,2,12000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0781,Plumilla limpiaparabrisas 26 pulgadas para bus,Carrocería,null,No indicado,2,25000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0782,Plumilla limpiaparabrisas 26 pulgadas para camioneta,Carrocería,null,No indicado,2,14000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0783,Plumilla limpiaparabrisas 26 pulgadas para camión liviano,Carrocería,null,No indicado,2,21000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0784,Plumilla limpiaparabrisas 26 pulgadas para camión pesado,Carrocería,null,No indicado,2,34000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0785,Plumilla limpiaparabrisas 26 pulgadas para van,Carrocería,null,No indicado,2,16000,0,0,baja,alta,true,2026-05-22 20:41:10.387996
REP-0786,Ampolleta H1 12 V para auto liviano,Iluminación,null,No indicado,2,5000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0787,Ampolleta H1 12 V para bus,Iluminación,null,No indicado,2,11000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0788,Ampolleta H1 12 V para camioneta,Iluminación,null,No indicado,2,6000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0789,Ampolleta H1 12 V para camión liviano,Iluminación,null,No indicado,2,9000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0790,Ampolleta H1 12 V para camión pesado,Iluminación,null,No indicado,2,15000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0791,Ampolleta H1 12 V para van,Iluminación,null,No indicado,2,7000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0792,Ampolleta H11 12 V para auto liviano,Iluminación,null,No indicado,2,12000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0793,Ampolleta H11 12 V para bus,Iluminación,null,No indicado,2,28000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0794,Ampolleta H11 12 V para camioneta,Iluminación,null,No indicado,2,16000,0,0,media,alta,true,2026-05-22 20:41:10.387996
REP-0795,Ampolleta H11 12 V para camión liviano,Iluminación,null,No indicado,2,22000,0,0,media,alta,true,2026-05-22 20:41:10.387996
