activo_id,fecha_corte,horizonte_dias,edad_dias,edad_anos,odometro_actual,horometro_actual,km_dia_promedio,horas_dia_promedio,dias_desde_ultima_ot,count_ot_30d,count_ot_90d,count_ot_180d,count_correctivas_30d,count_correctivas_90d,count_correctivas_180d,costo_total_30d,costo_total_90d,costo_total_180d,mtbf_180d,dias_ult_correctiva_motor,dias_ult_correctiva_frenos,dias_ult_correctiva_transmision,target,created_at
ACE-0786,2026-04-06,90,3598.0,9.850787132101301,327540.0,24029.1,-1.0,-1.0,42.0,-1.0,2.0,5.0,-1.0,1.0,4.0,-1.0,1334000.0,5678000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0787,2026-04-06,90,389.0,1.0650239561943875,60822.0,1587.5,-1.0,-1.0,18.0,1.0,2.0,3.0,-1.0,-1.0,1.0,547000.0,815000.0,2066000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0788,2026-04-06,90,791.0,2.1656399726214923,291918.0,6415.7,-1.0,-1.0,19.0,1.0,4.0,9.0,-1.0,2.0,6.0,517000.0,2684000.0,8292000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0789,2026-04-06,90,1190.0,3.2580424366872007,171855.0,4647.6,-1.0,-1.0,4.0,2.0,3.0,5.0,2.0,3.0,5.0,2954000.0,4328000.0,6246000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0790,2026-04-06,90,1766.0,4.8350444900752905,693762.0,12654.2,-1.0,-1.0,77.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,709000.0,709000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0791,2026-04-06,90,2344.0,6.417522245037645,421344.0,15672.2,-1.0,-1.0,278.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0792,2026-04-06,90,1471.0,4.027378507871321,405437.0,6768.1,-1.0,-1.0,62.0,-1.0,2.0,3.0,-1.0,1.0,2.0,-1.0,2179000.0,3456000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0793,2026-04-06,90,3783.0,10.35728952772074,652557.0,15618.0,-1.0,-1.0,8.0,2.0,3.0,5.0,1.0,2.0,2.0,2302000.0,3512000.0,4227000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0794,2026-04-06,90,2175.0,5.95482546201232,565163.0,11488.0,-1.0,-1.0,64.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2387000.0,2387000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0795,2026-04-06,90,3155.0,8.63791923340178,195212.0,8386.5,-1.0,-1.0,215.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0796,2026-04-06,90,119.0,0.3258042436687201,5874.0,140.4,-1.0,-1.0,85.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,631000.0,631000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0797,2026-04-06,90,1335.0,3.6550308008213555,302700.0,5544.5,-1.0,-1.0,235.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0798,2026-04-06,90,59.0,0.16153319644079397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0799,2026-04-06,90,2633.0,7.208761122518823,260030.0,11501.6,-1.0,-1.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2399000.0,2399000.0,4528000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0800,2026-04-06,90,2082.0,5.700205338809035,207898.0,21763.6,-1.0,-1.0,201.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0801,2026-04-06,90,137.0,0.3750855578370979,24648.0,545.7,-1.0,-1.0,49.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1171000.0,2541000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0802,2026-04-06,90,-30.0,-0.08213552361396304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0803,2026-04-06,90,-38.0,-0.10403832991101986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0804,2026-04-06,90,1456.0,3.9863107460643397,231778.0,5016.4,-1.0,-1.0,503.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0805,2026-04-06,90,3560.0,9.74674880219028,369269.0,17888.5,-1.0,-1.0,525.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0806,2026-04-06,90,3034.0,8.306639288158795,218635.0,10108.1,-1.0,-1.0,75.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1581000.0,4071000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0807,2026-04-06,90,31.0,0.08487337440109514,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0808,2026-04-06,90,3702.0,10.13552361396304,390617.0,17963.7,-1.0,-1.0,88.0,-1.0,1.0,3.0,-1.0,1.0,2.0,-1.0,1740000.0,4864000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0809,2026-04-06,90,3697.0,10.121834360027378,693516.0,16119.4,-1.0,-1.0,98.0,-1.0,-1.0,3.0,-1.0,-1.0,3.0,-1.0,-1.0,3843000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0810,2026-04-06,90,1833.0,5.018480492813142,172712.0,8965.2,-1.0,-1.0,43.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1683000.0,4804000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0811,2026-04-06,90,2087.0,5.713894592744696,384137.0,7819.8,-1.0,-1.0,123.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,260000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0812,2026-04-06,90,235.0,0.6433949349760438,14785.0,679.7,-1.0,-1.0,94.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0,972000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0813,2026-04-06,90,1353.0,3.704312114989733,371135.0,6116.8,-1.0,-1.0,26.0,1.0,3.0,3.0,1.0,2.0,2.0,1480000.0,5306000.0,5306000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0814,2026-04-06,90,74.0,0.2026009582477755,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0815,2026-04-06,90,4053.0,11.096509240246407,272763.0,17422.4,-1.0,-1.0,696.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0816,2026-04-06,90,213.0,0.5831622176591376,18935.0,423.3,-1.0,-1.0,87.0,-1.0,1.0,4.0,-1.0,1.0,2.0,-1.0,1760000.0,4309000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0817,2026-04-06,90,1041.0,2.8501026694045173,217228.0,3674.1,-1.0,-1.0,58.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,350000.0,350000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0818,2026-04-06,90,3845.0,10.52703627652293,504619.0,18275.9,-1.0,-1.0,34.0,-1.0,3.0,5.0,-1.0,2.0,4.0,-1.0,4337000.0,6896000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0819,2026-04-06,90,1628.0,4.457221081451061,262205.0,8781.9,-1.0,-1.0,33.0,-1.0,3.0,3.0,-1.0,2.0,2.0,-1.0,2846000.0,2846000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0820,2026-04-06,90,3009.0,8.238193018480493,454884.0,12328.3,-1.0,-1.0,20.0,1.0,2.0,2.0,1.0,2.0,2.0,1569000.0,2276000.0,2276000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0821,2026-04-06,90,34.0,0.09308692676249145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0822,2026-04-06,90,2798.0,7.660506502395619,261763.0,9439.7,-1.0,-1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1061000.0,2801000.0,2801000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0823,2026-04-06,90,4023.0,11.014373716632443,897326.0,18806.9,-1.0,-1.0,66.0,-1.0,1.0,3.0,-1.0,1.0,2.0,-1.0,2586000.0,5140000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0824,2026-04-06,90,2927.0,8.013689253935661,194630.0,7392.9,-1.0,-1.0,54.0,-1.0,1.0,3.0,-1.0,1.0,2.0,-1.0,2359000.0,4370000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0825,2026-04-06,90,2686.0,7.353867214236824,302957.0,11467.5,-1.0,-1.0,31.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2760000.0,2760000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0826,2026-04-06,90,2728.0,7.468856947296373,283319.0,12727.1,-1.0,-1.0,56.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1763000.0,2925000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0827,2026-04-06,90,4028.0,11.028062970568104,1093903.0,18891.3,-1.0,-1.0,30.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,702000.0,702000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0828,2026-04-06,90,-7.0,-0.019164955509924708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0829,2026-04-06,90,904.0,2.4750171115674195,206605.0,3789.2,-1.0,-1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2297000.0,2297000.0,2297000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0830,2026-04-06,90,382.0,1.0458590006844628,12104.0,422.7,-1.0,-1.0,262.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0831,2026-04-06,90,141.0,0.3860369609856263,19606.0,559.0,-1.0,-1.0,11.0,2.0,3.0,4.0,2.0,2.0,2.0,1754000.0,2233000.0,2778000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0832,2026-04-06,90,93.0,0.2546201232032854,27061.0,612.3,-1.0,-1.0,22.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,532000.0,532000.0,532000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0833,2026-04-06,90,906.0,2.4804928131416837,66043.0,6370.9,-1.0,-1.0,174.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2135000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0834,2026-04-06,90,338.0,0.9253935660506503,15298.0,859.5,-1.0,-1.0,148.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1405000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0835,2026-04-06,90,2916.0,7.983572895277208,197653.0,8711.9,-1.0,-1.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,3945000.0,5129000.0,6554000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0836,2026-04-06,90,3859.0,10.565366187542779,197469.0,10940.1,-1.0,-1.0,120.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,661000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0837,2026-04-06,90,2287.0,6.261464750171116,352951.0,9866.2,-1.0,-1.0,70.0,-1.0,1.0,3.0,-1.0,1.0,2.0,-1.0,1492000.0,2843000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0838,2026-04-06,90,2198.0,6.017796030116359,352319.0,11479.9,-1.0,-1.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,2889000.0,2889000.0,2889000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0839,2026-04-06,90,1622.0,4.440793976728268,175294.0,4569.5,-1.0,-1.0,52.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2522000.0,3061000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0840,2026-04-06,90,-20.0,-0.05475701574264202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0841,2026-04-06,90,1369.0,3.7481177275838466,256855.0,8602.1,-1.0,-1.0,6.0,2.0,6.0,7.0,1.0,3.0,3.0,2156000.0,4649000.0,4886000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0842,2026-04-06,90,1392.0,3.811088295687885,113141.0,6008.2,-1.0,-1.0,73.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2374000.0,4348000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0843,2026-04-06,90,181.0,0.49555099247091033,11579.0,2245.2,-1.0,-1.0,68.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,254000.0,254000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0844,2026-04-06,90,785.0,2.1492128678986995,63323.0,2577.9,-1.0,-1.0,175.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,458000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0845,2026-04-06,90,472.0,1.2922655715263518,29871.0,1305.0,-1.0,-1.0,245.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0846,2026-04-06,90,2565.0,7.02258726899384,219343.0,7538.2,-1.0,-1.0,97.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2008000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0847,2026-04-06,90,-39.0,-0.10677618069815195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0848,2026-04-06,90,3514.0,9.620807665982204,912178.0,17644.4,-1.0,-1.0,8.0,1.0,2.0,3.0,1.0,2.0,2.0,912000.0,2388000.0,2637000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0849,2026-04-06,90,651.0,1.782340862422998,43248.0,4354.8,-1.0,-1.0,24.0,1.0,2.0,3.0,1.0,2.0,3.0,2117000.0,2931000.0,3824000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0850,2026-04-06,90,1795.0,4.914442162902122,143718.0,7357.0,-1.0,-1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,2276000.0,2276000.0,2276000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0851,2026-04-06,90,2031.0,5.560574948665297,460220.0,9393.5,-1.0,-1.0,43.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2110000.0,2110000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0852,2026-04-06,90,1998.0,5.470225872689938,354594.0,11359.6,-1.0,-1.0,71.0,-1.0,1.0,2.0,-1.0,1.0,1.0,-1.0,1307000.0,1837000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0853,2026-04-06,90,1798.0,4.922655715263518,94930.0,3724.1,-1.0,-1.0,100.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,3193000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0854,2026-04-06,90,703.0,1.9247091033538672,108950.0,6730.4,-1.0,-1.0,13.0,2.0,4.0,8.0,-1.0,1.0,3.0,712000.0,2653000.0,6759000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0855,2026-04-06,90,616.0,1.6865160848733745,73729.0,2364.5,-1.0,-1.0,171.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1773000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0856,2026-04-06,90,1839.0,5.034907597535934,180373.0,5589.8,-1.0,-1.0,158.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,457000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0857,2026-04-06,90,1130.0,3.0937713894592744,113379.0,2899.0,-1.0,-1.0,127.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,299000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0858,2026-04-06,90,1520.0,4.161533196440794,390322.0,6942.6,-1.0,-1.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1250000.0,1250000.0,1250000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0859,2026-04-06,90,1699.0,4.65160848733744,528079.0,8917.5,-1.0,-1.0,82.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,415000.0,415000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0860,2026-04-06,90,2215.0,6.064339493497604,426709.0,10951.9,-1.0,-1.0,279.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0861,2026-04-06,90,3223.0,8.824093086926762,538073.0,17975.1,-1.0,-1.0,188.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0862,2026-04-06,90,261.0,0.7145790554414785,65389.0,1046.4,-1.0,-1.0,51.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1487000.0,1487000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0863,2026-04-06,90,2669.0,7.307323750855578,383633.0,14873.7,-1.0,-1.0,693.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0864,2026-04-06,90,174.0,0.47638603696098564,10906.0,1216.2,-1.0,-1.0,49.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,417000.0,417000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0865,2026-04-06,90,1508.0,4.128678986995209,360439.0,7094.9,-1.0,-1.0,16.0,1.0,1.0,2.0,-1.0,-1.0,-1.0,559000.0,559000.0,1100000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0866,2026-04-06,90,2140.0,5.859000684462697,105548.0,4165.7,-1.0,-1.0,70.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1786000.0,1786000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0867,2026-04-06,90,910.0,2.4914442162902124,97994.0,11120.5,-1.0,-1.0,136.0,-1.0,-1.0,4.0,-1.0,-1.0,3.0,-1.0,-1.0,4010000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0868,2026-04-06,90,-8.0,-0.02190280629705681,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0869,2026-04-06,90,1166.0,3.19233401779603,248208.0,4476.4,-1.0,-1.0,118.0,-1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0,3140000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0870,2026-04-06,90,3634.0,9.949349760438055,178037.0,8065.7,-1.0,-1.0,52.0,-1.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,849000.0,849000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0871,2026-04-06,90,2661.0,7.285420944558521,753479.0,12539.9,-1.0,-1.0,112.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,636000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0872,2026-04-06,90,-44.0,-0.12046543463381246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0873,2026-04-06,90,3651.0,9.995893223819301,727923.0,12895.1,-1.0,-1.0,56.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,3038000.0,3038000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0874,2026-04-06,90,3134.0,8.580424366872005,421716.0,21849.6,-1.0,-1.0,66.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1906000.0,1906000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0875,2026-04-06,90,4065.0,11.129363449691992,413245.0,16830.0,-1.0,-1.0,42.0,-1.0,3.0,3.0,-1.0,1.0,1.0,-1.0,3595000.0,3595000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0876,2026-04-06,90,297.0,0.813141683778234,16369.0,801.4,-1.0,-1.0,29.0,1.0,2.0,4.0,1.0,2.0,3.0,1351000.0,3070000.0,5270000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0877,2026-04-06,90,521.0,1.4264202600958247,86614.0,1608.0,-1.0,-1.0,39.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1592000.0,7420000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0878,2026-04-06,90,3614.0,9.894592744695414,840089.0,24242.1,-1.0,-1.0,192.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0879,2026-04-06,90,1975.0,5.4072553045859,107804.0,4102.2,-1.0,-1.0,66.0,-1.0,1.0,3.0,-1.0,-1.0,1.0,-1.0,430000.0,3638000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0880,2026-04-06,90,2056.0,5.6290212183436,249470.0,10817.4,-1.0,-1.0,59.0,-1.0,3.0,9.0,-1.0,1.0,4.0,-1.0,2833000.0,6426000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0881,2026-04-06,90,1383.0,3.786447638603696,149439.0,8726.2,-1.0,-1.0,36.0,-1.0,2.0,2.0,-1.0,1.0,1.0,-1.0,1467000.0,1467000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0882,2026-04-06,90,2737.0,7.493497604380561,327951.0,20266.8,-1.0,-1.0,37.0,-1.0,3.0,3.0,-1.0,3.0,3.0,-1.0,5218000.0,5218000.0,-1.0,-1.0,-1.0,-1.0,1,2026-06-05 20:18:45.492349+00:00
ACE-0883,2026-04-06,90,3630.0,9.938398357289527,341419.0,21189.3,-1.0,-1.0,97.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,942000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
ACE-0884,2026-04-06,90,2127.0,5.823408624229979,151216.0,5978.2,-1.0,-1.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,2779000.0,2779000.0,2779000.0,-1.0,-1.0,-1.0,-1.0,0,2026-06-05 20:18:45.492349+00:00
